4.14783796322 0.671302073604
7.26751837686 0.631526246964
10.5143439128 0.538972538763
13.6349473516 0.501165701476
16.2885035981 0.452060526807
19.9981627756 0.476532785354
23.2453791184 0.438755837848
25.9335150946 0.385895759387
29.7349578171 0.366990472632
32.278317645 0.391496357183
35.5218069351 0.361281524379
38.5601410511 0.353711937231
42.4348598608 0.378214085559
44.8213722256 0.353670838782
47.9941294784 0.34799178031
52.0992754026 0.33853540071
55.0293089965 0.329086493555
57.3344751937 0.349830001868
60.558933444 0.37811694377
63.9647333909 0.357347281898
66.6442026395 0.368656827947
70.3922346622 0.370528675509
73.3409505892 0.317687278162
76.4131876071 0.347864748739
79.6141199885 0.342193162712
82.9491387551 0.33274799178
85.2497412129 0.344061274052
88.8208349691 0.313861386139
91.2842894943 0.317627498599
96.4180659767 0.31195217635
100.456998512 0.328922099757
107.568018429 0.355318512983
113.617582558 0.351529983187
123.335786868 0.360941528115
128.502297079 0.3628171119
139.493655539 0.308077713432
143.362525688 0.334485335326
151.425152531 0.342017560247
166.641120906 0.364632916122
159.941216919 0.330681860639
171.262928656 0.330663179525
180.894658281 0.323101064823
188.472297527 0.317429478797
193.699595091 0.347610685597
199.071872262 0.332508873529
213.163514155 0.340037362227
219.075625021 0.34569026714
228.252656945 0.343792266019
234.583266659 0.345671586027
237.81411281 0.347554642257
