1 0.9075
12.9089550664 0.844576872782
24.8908429124 0.75571828881
36.5070077168 0.678255184009
49.3252513429 0.649871100318
60.558933444 0.589437698487
72.3445701597 0.585615542686
84.0915727805 0.553498972539
96.4180659767 0.547801232953
107.568018429 0.536450588455
120.007370731 0.506232019428
132.066320828 0.477903979077
145.337015475 0.487311787783
155.624943913 0.436349710443
166.641120906 0.458972538763
178.437096771 0.462727442556
193.699595091 0.426855968616
204.593150065 0.434388193536
213.163514155 0.445697739585
228.252656945 0.398509247151
241.089456451 0.440003736223
251.188643151 0.424898187932
261.710882661 0.398471884924
272.673896574 0.404121053615
284.096148837 0.39278909023
291.975583248 0.407875957407
308.396123858 0.388993087988
325.740146326 0.39086493555
334.774581071 0.40783859518
344.059586745 0.396510368018
358.472170578 0.407819914067
373.488494521 0.396487950682
378.63244141 0.413465346535
416.679352098 0.432307117504
389.13384912 0.381382402391
405.434584338 0.385144778629
434.133962651 0.371918550346
446.174710469 0.388892209976
452.319743174 0.379454511489
464.86487539 0.377560246591
477.757948071 0.383213151504
