0.98 0.95094
13.0867462975 0.95212030637
24.5526860088 0.955722025033
37.0098079677 0.948062768541
48.6551384697 0.923459742201
60.558933444 0.929060339996
72.3445701597 0.915804221932
84.0915727805 0.915763123482
96.4180659767 0.910065383897
109.049521024 0.928899682421
120.007370731 0.893024472259
132.066320828 0.902432280964
143.362525688 0.8835419391
155.624943913 0.887293106669
168.93621992 0.87217634971
180.894658281 0.88725200822
191.068070898 0.858935176537
201.81363045 0.879674948627
213.163514155 0.864565664114
228.252656945 0.853226228283
237.81411281 0.855101812068
251.188643151 0.853200074724
261.710882661 0.843754903792
284.096148837 0.832411731739
276.429353736 0.813551279656
300.073554541 0.830509994396
312.643572722 0.794649729124
321.31477272 0.798415841584
344.059586745 0.813491500093
358.472170578 0.805933121614
339.385332647 0.790853726882
363.409302066 0.788948253316
383.847234362 0.792706893331
405.434584338 0.809673080516
394.493274864 0.781378666169
428.235994589 0.809658135625
416.679352098 0.785137306183
446.174710469 0.792665794881
458.549409603 0.779450775266
477.757948071 0.781326359051
