0.233835755323 24.5454545455
0.292909766813 51.8181818182
0.352524501521 42.7272727273
0.411801284218 56.3636363636
0.471118621156 67.2727272727
0.530665765461 62.7272727273
0.589753295032 89.0909090909
0.645096316323 117.272727273
0.648651571477 128.181818182
0.704967894559 90.9090909091
0.708104089219 130
0.767583643123 130
0.823480905711 120.909090909
0.882744170328 135.454545455
0.882568435282 147.272727273
0.942047989186 147.272727273
1.00135180804 159.090909091
1.06073673538 165.454545455
1.11668807029 152.727272727
1.17199053734 183.636363636
1.23540385265 169.090909091
1.2312267658 200
1.29486988848 170
1.35045623521 181.818181818
1.40962487327 202.727272727
1.52443393038 231.818181818
